event_id,event_ts,customer_id,event_type,device,source,product_id,session_id
30037439,2025-08-17 21:01:00,100316.0,product_view,ios,context,200217,827470044
30037440,2026-01-16 09:38:00,107473.0,checkout_start,desktop,context,200189,170220884
30037441,2025-12-24 06:43:00,106633.0,add_to_cart,desktop,referral,200159,924671981
30037442,2025-04-19 23:11:00,101818.0,session_start,android,email,200164,763688679
30037443,2025-09-10 17:48:00,101189.0,product_view,desktop,context,200144,539599173
30037444,2025-03-15 08:06:00,105712.0,session_start,desktop,social,200235,746464720
30037445,2026-05-14 19:15:00,101781.0,checkout_start,ios,organic,200110,715420811
30037446,2025-04-19 20:35:00,109812.0,add_to_cart,android,referral,200129,121774246
30037447,2025-08-09 10:40:00,102556.0,add_to_cart,android,social,200224,827834273
30037448,2025-05-17 17:48:00,102586.0,add_to_cart,ios,organic,200166,783857930
30037449,2025-01-20 14:44:00,109179.0,product_view,android,social,200091,703297132
30037450,2025-04-16 21:06:00,106884.0,add_to_cart,desktop,referral,200103,856900064
30037451,2025-08-26 08:27:00,106247.0,product_view,desktop,direct,200033,253251910
30037452,2025-02-02 08:24:00,107085.0,session_start,android,direct,200190,360430767
30037453,2025-02-13 18:19:00,100525.0,product_view,android,organic,200178,465094181
30037454,2025-02-09 10:40:00,109821.0,checkout_start,desktop,organic,200244,390783530
30037455,2025-11-28 22:54:00,105930.0,product_view,ios,social,200100,765131676
30037456,2025-04-08 06:40:00,100728.0,checkout_start,desktop,context,200208,520063461
30037457,2026-01-03 06:08:00,107301.0,add_to_cart,ios,social,200238,743814928
30037458,2025-11-27 00:31:00,103758.0,session_start,android,email,200103,247377474
30037459,2026-05-10 21:57:00,101724.0,session_start,ios,email,200060,876236643
30037460,2025-09-25 13:30:00,102713.0,session_start,desktop,organic,200066,650033601
30037461,2025-10-16 00:12:00,107820.0,product_view,android,email,200167,371140387
30037462,2025-03-07 11:15:00,108268.0,purchase,desktop,social,200050,559883815
30037463,2026-01-11 21:50:00,107982.0,add_to_cart,desktop,context,200088,901683640
30037464,2025-05-04 15:22:00,107335.0,product_view,desktop,social,200138,962166093
30037465,2025-12-31 07:18:00,103566.0,checkout_start,desktop,social,200001,164535140
30037466,2025-01-23 23:03:00,109142.0,session_start,android,email,200151,700642942
30037467,2025-01-04 17:11:00,107462.0,session_start,ios,social,200125,297334075
30037468,2025-07-28 06:19:00,104003.0,product_view,desktop,social,200123,188281348
30037469,2025-12-10 19:25:00,101231.0,add_to_cart,ios,referral,200187,241269456
30037470,2025-08-23 13:01:00,105097.0,checkout_start,desktop,organic,200001,192455847
30037471,2025-03-25 08:10:00,105380.0,add_to_cart,android,organic,200064,799086627
30037472,2025-06-08 01:28:00,104368.0,purchase,android,social,200040,288541836
30037473,2026-04-10 05:25:00,100163.0,add_to_cart,ios,social,200047,676080214
30037474,2025-12-26 01:15:00,108244.0,purchase,desktop,referral,200004,516497671
30037475,2026-01-18 11:49:00,102654.0,session_start,desktop,social,200227,457094252
30037476,2025-01-19 10:28:00,102486.0,session_start,desktop,social,200043,196421067
30037477,2025-04-08 01:22:00,106540.0,session_start,ios,email,200213,939742685
30037478,2025-05-24 23:41:00,101135.0,add_to_cart,ios,social,200015,305667885
30037479,2025-08-28 11:34:00,108606.0,session_start,android,direct,200158,842812872
30037480,2025-03-18 18:26:00,101879.0,add_to_cart,desktop,organic,200243,532733917
30037481,2025-06-28 03:38:00,101546.0,product_view,android,organic,200057,754560324
30037482,2026-02-17 00:49:00,102283.0,session_start,android,organic,200054,811599792
30037483,2026-04-15 09:34:00,106979.0,checkout_start,android,organic,200037,509337111
30037484,2025-09-07 09:06:00,101440.0,purchase,android,organic,200151,964355241
30037485,2026-02-06 14:14:00,105892.0,product_view,android,direct,200242,229368487
30037486,2025-09-13 00:35:00,108590.0,session_start,ios,organic,200093,356563471
30037487,2025-11-29 09:29:00,106667.0,product_view,desktop,direct,200211,588949174
30037488,2026-05-14 15:56:00,100650.0,add_to_cart,android,referral,200235,806878529
30037489,2026-02-07 20:29:00,100671.0,product_view,android,social,200041,572963316
30037490,2026-05-10 11:15:00,103665.0,session_start,android,organic,200176,726137646
30037491,2025-11-21 12:58:00,109846.0,product_view,ios,direct,200228,473695940
30037492,2025-02-24 12:38:00,107065.0,session_start,ios,social,200177,887942380
30037493,2026-03-15 23:04:00,103434.0,add_to_cart,desktop,direct,200041,334172969
30037494,2026-06-03 01:32:00,107237.0,product_view,desktop,organic,200002,756834522
30037495,2025-10-13 04:40:00,108929.0,session_start,desktop,organic,200020,737975077
30037496,2025-01-14 10:42:00,106371.0,checkout_start,android,referral,200231,887788657
30037497,2025-11-02 12:27:00,106800.0,session_start,desktop,organic,200063,312298477
30037498,2025-06-07 04:34:00,109768.0,session_start,desktop,social,200146,545100470
30037499,2026-02-24 00:24:00,107718.0,product_view,android,organic,200073,232278661
30037500,2026-01-16 02:39:00,104175.0,product_view,desktop,organic,200032,800097945
30037501,2025-05-07 12:36:00,108089.0,product_view,android,social,200137,575312924
30037502,2025-10-04 06:58:00,101063.0,add_to_cart,android,social,200180,907996982
30037503,2026-06-01 19:00:00,101442.0,session_start,android,organic,200137,175103300
30037504,2026-03-05 14:30:00,104230.0,session_start,desktop,organic,200052,891237536
30037505,2025-02-02 18:14:00,100696.0,session_start,ios,context,200042,809532880
30037506,2025-09-24 03:08:00,105520.0,checkout_start,ios,referral,200057,379439743
30037507,2025-04-04 12:56:00,108792.0,product_view,android,direct,200044,697681240
30037508,2025-11-09 02:37:00,103125.0,product_view,desktop,organic,200005,952381817
30037509,2025-10-08 04:25:00,109308.0,purchase,desktop,direct,200246,773768184
30037510,2026-03-19 18:29:00,108007.0,session_start,ios,direct,200217,441169204
30037511,2025-03-27 20:53:00,104406.0,session_start,ios,referral,200170,899925669
30037512,2026-03-10 14:41:00,105386.0,product_view,ios,context,200094,136462803
30037513,2025-05-23 08:25:00,105655.0,purchase,android,social,200131,199203102
30037514,2026-05-26 00:16:00,109250.0,product_view,desktop,direct,200087,311329168
30037515,2026-01-27 20:50:00,108664.0,checkout_start,ios,social,200181,309073201
30037516,2025-07-02 01:00:00,108727.0,session_start,desktop,email,200080,811320133
30037517,2025-05-01 04:19:00,100748.0,product_view,desktop,email,200170,906722372
30037518,2025-10-17 08:29:00,103263.0,add_to_cart,ios,direct,200202,882025020
30037519,2025-04-27 01:09:00,101190.0,session_start,android,referral,200203,116369157
30037520,2025-05-03 18:13:00,107586.0,session_start,desktop,organic,200193,635911848
30037521,2026-06-25 22:35:00,109698.0,session_start,desktop,organic,200168,562781547
30037522,2025-10-16 23:46:00,100196.0,checkout_start,desktop,organic,200131,432711000
30037523,2025-11-22 09:58:00,102720.0,product_view,desktop,social,200171,345490667
30037524,2025-10-29 14:34:00,108879.0,checkout_start,desktop,referral,200139,579848294
30037525,2025-07-04 00:15:00,105565.0,checkout_start,ios,email,200227,210602210
30037526,2025-08-30 09:24:00,107700.0,checkout_start,android,email,200132,710793919
30037527,2025-06-10 12:12:00,100481.0,session_start,ios,direct,200124,987673177
30037528,2025-11-26 11:10:00,100596.0,session_start,ios,organic,200211,365579516
30037529,2025-01-02 22:58:00,100795.0,purchase,android,referral,200149,889202069
30037530,2025-09-20 18:31:00,107921.0,session_start,desktop,organic,200151,809382963
30037531,2025-12-16 21:36:00,102189.0,add_to_cart,android,context,200094,538975256
30037532,2025-10-09 07:22:00,102519.0,purchase,android,direct,200185,201356818
30037533,2025-10-15 22:07:00,101473.0,product_view,desktop,referral,200158,333173681
30037534,2025-06-09 13:25:00,102362.0,session_start,ios,context,200081,852205365
30037535,2025-01-02 16:05:00,107466.0,add_to_cart,desktop,context,200219,314576490
30037536,2026-02-05 11:47:00,103210.0,product_view,ios,email,200176,322241028
30037537,2025-05-18 21:59:00,108866.0,session_start,desktop,organic,200021,651345649
30037538,2025-03-25 21:41:00,102273.0,product_view,ios,email,200027,165831782
30037539,2025-02-23 19:05:00,108573.0,product_view,desktop,organic,200127,477605840
30037540,2026-01-25 01:04:00,106130.0,checkout_start,desktop,organic,200178,558224469
30037541,2025-11-20 01:58:00,107617.0,product_view,android,email,200133,943935939
30037542,2025-04-22 21:30:00,106281.0,add_to_cart,ios,context,200003,557126918
30037543,2026-05-13 14:23:00,106598.0,product_view,ios,social,200168,221164346
30037544,2025-04-26 12:55:00,106873.0,checkout_start,android,referral,200132,564019909
30037545,2025-02-26 13:36:00,108347.0,checkout_start,android,direct,200182,520225210
30037546,2025-12-18 22:58:00,106002.0,session_start,ios,email,200037,906585575
30037547,2025-10-16 05:55:00,101169.0,product_view,android,email,200192,955344928
30037548,2025-07-14 05:51:00,101003.0,session_start,desktop,social,200245,666074268
30037549,2025-07-03 19:35:00,101407.0,session_start,desktop,direct,200127,403825230
30037550,2025-08-14 20:34:00,103642.0,add_to_cart,desktop,organic,200005,900436529
30037551,2025-12-25 21:15:00,100443.0,product_view,ios,direct,200149,917840753
30037552,2025-12-29 22:57:00,109521.0,product_view,android,email,200023,104344989
30037553,2025-04-27 01:10:00,104281.0,product_view,ios,organic,200011,896738927
30037554,2026-06-09 09:44:00,105896.0,add_to_cart,android,context,200243,925205265
30037555,2026-02-08 17:34:00,100528.0,session_start,ios,social,200234,776269608
30037556,2025-11-15 08:51:00,101582.0,product_view,desktop,context,200070,102501399
30037557,2026-05-05 17:04:00,109079.0,product_view,desktop,email,200021,855908588
30037558,2026-06-07 22:56:00,106869.0,product_view,desktop,organic,200161,751173995
30037559,2026-03-23 07:00:00,101112.0,add_to_cart,android,organic,200111,898263530
30037560,2025-05-25 23:24:00,100792.0,session_start,desktop,context,200071,345439240
30037561,2025-10-27 11:51:00,108156.0,checkout_start,android,organic,200245,294797172
30037562,2026-01-15 14:57:00,103968.0,product_view,desktop,organic,200084,210111382
30037563,2025-06-14 07:37:00,106592.0,product_view,desktop,referral,200006,228444365
30037564,2025-11-22 23:58:00,106956.0,session_start,android,organic,200095,351976829
30037565,2026-01-26 17:14:00,108564.0,session_start,ios,organic,200009,879014171
30037566,2025-07-12 19:35:00,107100.0,session_start,ios,email,200013,990870974
30037567,2025-02-18 00:07:00,101418.0,product_view,android,social,200178,199355273
30037568,2025-09-29 05:15:00,101619.0,session_start,ios,organic,200110,545813080
30037569,2026-01-27 09:53:00,103132.0,checkout_start,android,direct,200239,801603878
30037570,2025-06-29 23:12:00,101179.0,purchase,desktop,direct,200159,176908923
30037571,2026-05-09 22:42:00,102455.0,add_to_cart,desktop,social,200142,176293545
30037572,2025-01-13 01:13:00,106614.0,session_start,android,organic,200068,974028275
30037573,2025-03-10 16:08:00,104062.0,session_start,android,email,200126,801416539
30037574,2026-03-03 07:38:00,101403.0,product_view,desktop,direct,200040,557990690
30037575,2026-05-11 21:16:00,108672.0,product_view,ios,context,200182,748340364
30037576,2025-04-14 15:00:00,104983.0,product_view,ios,direct,200173,474533554
30037577,2026-05-30 20:22:00,109806.0,add_to_cart,ios,referral,200154,401715152
30037578,2025-08-11 21:48:00,102598.0,session_start,ios,referral,200226,889076457
30037579,2025-07-15 18:30:00,109464.0,session_start,desktop,organic,200110,279561438
30037580,2025-12-18 21:37:00,103534.0,add_to_cart,desktop,social,200118,375440283
30037581,2026-03-20 04:44:00,109257.0,session_start,ios,organic,200192,592169268
30037582,2026-06-04 21:03:00,108074.0,product_view,android,social,200078,345173931
30037583,2025-06-16 01:52:00,104266.0,session_start,desktop,social,200139,886669966
30037584,2026-06-15 19:11:00,109099.0,product_view,desktop,social,200224,488063083
30037585,2026-06-20 16:14:00,105010.0,session_start,desktop,social,200040,809031441
30037586,2025-04-07 20:53:00,100041.0,add_to_cart,ios,referral,200122,916866313
30037587,2026-02-28 03:39:00,102687.0,session_start,desktop,direct,200163,616744022
30037588,2026-02-21 07:14:00,105467.0,add_to_cart,desktop,context,200245,559874167
30037589,2025-09-14 20:13:00,109345.0,product_view,ios,context,200051,396636248
30037590,2026-04-28 12:55:00,104555.0,add_to_cart,ios,organic,200095,315872605
30037591,2026-04-05 03:08:00,101595.0,purchase,android,social,200058,547601752
30037592,2026-04-27 02:41:00,107001.0,session_start,desktop,organic,200092,642375540
30037593,2025-04-23 01:00:00,109664.0,add_to_cart,ios,email,200117,917336508
30037594,2025-05-22 12:39:00,105454.0,product_view,desktop,organic,200002,707151321
30037595,2025-04-30 11:19:00,107186.0,checkout_start,desktop,context,200054,531943121
30037596,2025-04-20 00:55:00,104697.0,product_view,desktop,social,200187,961186309
30037597,2025-07-08 16:12:00,109737.0,product_view,android,email,200157,846408931
30037598,2025-10-24 14:09:00,101892.0,add_to_cart,desktop,email,200207,563062782
30037599,2025-05-18 02:28:00,102499.0,purchase,android,direct,200219,758526878
30037600,2025-03-01 19:03:00,107025.0,checkout_start,ios,social,200122,370135454
30037601,2026-05-20 16:34:00,105148.0,session_start,desktop,direct,200212,644375044
30037602,2026-03-12 05:40:00,108149.0,session_start,ios,social,200067,753257226
30037603,2026-02-27 06:35:00,106770.0,product_view,desktop,referral,200135,522353011
30037604,2025-10-27 11:13:00,104004.0,session_start,ios,direct,200151,679049102
30037605,2025-06-28 17:14:00,105347.0,product_view,android,context,200135,568148534
30037606,2026-05-20 11:49:00,105415.0,checkout_start,android,context,200131,811901628
30037607,2026-01-28 10:16:00,106396.0,session_start,ios,social,200176,581933065
30037608,2026-03-18 22:22:00,101254.0,session_start,desktop,social,200116,427865539
30037609,2025-06-05 17:56:00,107282.0,session_start,ios,organic,200088,786159141
30037610,2025-11-30 02:02:00,100209.0,session_start,desktop,direct,200141,979056332
30037611,2026-06-05 22:05:00,106713.0,session_start,desktop,email,200032,222042059
30037612,2025-11-17 03:55:00,105493.0,session_start,android,email,200230,602030196
30037613,2026-02-25 18:59:00,101133.0,add_to_cart,desktop,context,200066,496183338
30037614,2026-03-20 18:42:00,108144.0,product_view,desktop,social,200207,413446252
30037615,2025-10-04 23:22:00,106422.0,session_start,ios,email,200053,933355504
30037616,2025-04-18 09:21:00,100060.0,add_to_cart,desktop,referral,200197,383201309
30037617,2025-08-06 15:28:00,102547.0,add_to_cart,desktop,email,200202,196051135
30037618,2025-11-08 21:37:00,107038.0,purchase,ios,organic,200050,416701880
30037619,2025-12-01 12:46:00,108803.0,product_view,ios,organic,200191,194832560
30037620,2026-05-14 08:15:00,105210.0,product_view,ios,context,200066,550340665
30037621,2025-10-16 23:56:00,102496.0,product_view,android,referral,200130,611346607
30037622,2025-01-20 18:15:00,106092.0,product_view,android,direct,200127,102212490
30037623,2026-01-06 12:43:00,105399.0,purchase,android,organic,200024,611363321
30037624,2026-06-16 12:40:00,105080.0,product_view,desktop,email,200115,743880087
30037625,2026-04-12 03:07:00,103658.0,session_start,desktop,context,200156,350332328
30037626,2025-09-08 17:50:00,106350.0,session_start,android,social,200198,280881023
30037627,2026-06-28 17:37:00,105287.0,checkout_start,ios,direct,200036,500406431
30037628,2025-04-27 09:36:00,108645.0,checkout_start,ios,email,200006,324235440
30037629,2025-11-09 23:41:00,107775.0,product_view,android,social,200073,352866292
30037630,2025-01-04 23:00:00,109864.0,purchase,desktop,email,200078,291274585
30037631,2026-01-14 16:08:00,106036.0,product_view,ios,direct,200206,231691817
30037632,2025-08-22 01:05:00,109902.0,session_start,android,email,200195,259145175
30037633,2026-03-27 00:31:00,104504.0,add_to_cart,desktop,context,200041,731811617
30037634,2026-03-10 19:47:00,104804.0,checkout_start,android,referral,200085,175071808
30037635,2026-05-31 23:27:00,104200.0,session_start,desktop,direct,200168,929073203
30037636,2026-03-10 20:00:00,101008.0,product_view,ios,organic,200141,804948673
30037637,2025-05-26 13:00:00,100583.0,session_start,desktop,direct,200202,913443153
30037638,2025-10-26 19:52:00,106184.0,session_start,android,referral,200206,455426813
30037639,2026-01-12 02:35:00,103397.0,session_start,desktop,organic,200096,759157284
30037640,2026-01-13 18:44:00,104712.0,product_view,android,direct,200015,742048907
30037641,2025-04-17 03:00:00,105169.0,product_view,ios,organic,200226,228769173
30037642,2025-01-09 18:28:00,100505.0,checkout_start,android,context,200139,411118170
30037643,2025-01-20 20:05:00,106798.0,product_view,desktop,context,200006,919548992
30037644,2025-11-08 17:20:00,100909.0,session_start,desktop,organic,200136,763105218
30037645,2026-04-14 14:29:00,104224.0,product_view,android,direct,200165,106850628
30037646,2025-08-04 02:39:00,104586.0,add_to_cart,desktop,organic,200138,645124205
30037647,2026-05-30 21:49:00,106938.0,product_view,android,social,200228,133693692
30037648,2026-06-27 14:45:00,105941.0,product_view,desktop,organic,200177,730904292
30037649,2025-12-25 04:53:00,109273.0,session_start,android,social,200052,437450434
30037650,2025-10-24 14:48:00,103540.0,product_view,ios,social,200005,555970803
30037651,2025-09-03 22:55:00,100268.0,product_view,desktop,email,200122,230963723
30037652,2025-12-13 07:08:00,101039.0,session_start,ios,referral,200004,915958134
30037653,2025-03-19 14:13:00,107723.0,session_start,desktop,social,200008,588124616
30037654,2025-01-22 05:52:00,103525.0,add_to_cart,desktop,organic,200021,656995415
30037655,2026-01-25 21:13:00,100134.0,product_view,android,direct,200180,228369332
30037656,2025-06-04 02:51:00,107854.0,product_view,ios,organic,200217,215683711
30037657,2025-11-19 23:08:00,106038.0,product_view,ios,organic,200206,600462131
30037658,2026-02-25 11:36:00,108464.0,session_start,desktop,direct,200163,904557620
30037659,2026-02-19 16:28:00,105029.0,session_start,ios,direct,200213,837902963
30037660,2025-09-05 00:17:00,102860.0,session_start,android,social,200235,626469623
30037661,2025-05-19 04:33:00,108014.0,add_to_cart,ios,context,200038,874510920
30037662,2025-04-02 02:07:00,107173.0,product_view,desktop,organic,200219,941293337
30037663,2025-07-24 15:05:00,106718.0,product_view,android,direct,200148,328053045
30037664,2025-06-14 01:04:00,103548.0,product_view,desktop,social,200112,990956244
30037665,2025-07-13 13:31:00,107097.0,session_start,desktop,context,200181,512013380
30037666,2025-04-14 10:22:00,102919.0,checkout_start,ios,organic,200029,660091237
30037667,2026-01-12 22:13:00,105519.0,add_to_cart,desktop,organic,200060,666833095
30037668,2025-02-24 14:06:00,102147.0,checkout_start,android,direct,200101,463772070
30037669,2025-03-19 16:21:00,107190.0,product_view,android,context,200046,204418961
30037670,2025-10-12 19:24:00,104400.0,product_view,ios,organic,200175,598235991
30037671,2025-02-24 00:14:00,101466.0,product_view,desktop,direct,200098,177746948
30037672,2025-11-25 05:04:00,106583.0,add_to_cart,ios,context,200011,901275876
30037673,2025-01-12 10:15:00,108159.0,purchase,desktop,context,200075,968371014
30037674,2026-06-14 01:46:00,105195.0,product_view,desktop,organic,200221,991289736
30037675,2026-06-28 00:19:00,105418.0,session_start,android,email,200113,440761006
30037676,2025-08-02 13:53:00,103515.0,session_start,ios,referral,200146,383718208
30037677,2026-06-24 06:49:00,100770.0,session_start,desktop,context,200073,832320751
30037678,2026-02-12 14:52:00,105668.0,checkout_start,ios,organic,200086,699145541
30037679,2025-04-27 04:04:00,103265.0,session_start,android,context,200160,259516310
30037680,2026-03-24 06:39:00,101001.0,product_view,ios,social,200038,266510790
30037681,2025-10-11 20:59:00,108962.0,product_view,android,context,200049,826017668
30037682,2026-02-22 06:40:00,101476.0,checkout_start,ios,organic,200210,746172782
30037683,2025-11-12 16:18:00,100392.0,session_start,desktop,organic,200109,632160723
30037684,2025-09-23 18:40:00,107092.0,product_view,desktop,social,200045,462487918
30037685,2025-03-19 09:10:00,106077.0,checkout_start,android,referral,200174,541774722
30037686,2026-04-15 00:33:00,106218.0,add_to_cart,desktop,organic,200058,310745754
30037687,2026-01-16 17:01:00,100697.0,session_start,desktop,direct,200122,655782022
30037688,2026-02-19 04:15:00,101123.0,session_start,android,email,200215,492194382
30037689,2025-02-05 19:54:00,103445.0,add_to_cart,android,context,200116,129282559
30037690,2025-10-28 10:59:00,103286.0,product_view,ios,direct,200171,162135721
30037691,2025-06-21 06:04:00,105953.0,product_view,ios,direct,200088,892188134
30037692,2025-04-16 09:38:00,106473.0,product_view,android,direct,200103,497531336
30037693,2025-12-08 07:12:00,109032.0,add_to_cart,desktop,context,200019,877375652
30037694,2026-02-22 02:15:00,105862.0,product_view,desktop,direct,200101,489120274
30037695,2026-03-10 02:29:00,100255.0,add_to_cart,android,social,200114,787745384
30037696,2025-04-12 01:31:00,103673.0,product_view,desktop,social,200236,613843662
30037697,2025-12-08 10:28:00,103420.0,session_start,desktop,direct,200206,535480904
30037698,2025-07-26 12:44:00,101993.0,product_view,ios,organic,200163,578288259
30037699,2025-01-26 16:11:00,108537.0,product_view,desktop,organic,200142,359475086
30037700,2025-08-07 23:41:00,107480.0,session_start,android,social,200222,443685397
30037701,2025-01-20 19:22:00,109423.0,product_view,android,referral,200041,721014671
30037702,2025-12-11 05:33:00,108451.0,session_start,android,organic,200112,162993974
30037703,2025-08-19 15:48:00,104655.0,session_start,android,email,200205,835890198
30037704,2025-03-01 13:36:00,100852.0,product_view,android,organic,200163,408714644
30037705,2025-11-27 23:46:00,106924.0,add_to_cart,android,context,200208,964504472
30037706,2025-08-30 23:44:00,104344.0,session_start,android,email,200060,997280186
30037707,2025-01-28 04:56:00,105404.0,product_view,ios,context,200040,316796103
30037708,2025-08-08 05:00:00,109758.0,checkout_start,desktop,context,200244,123817677
30037709,2025-06-27 01:56:00,101862.0,session_start,desktop,social,200227,518623347
30037710,2025-11-20 01:31:00,102271.0,add_to_cart,android,direct,200096,902137521
30037711,2025-04-15 00:49:00,109331.0,add_to_cart,desktop,direct,200220,955953562
30037712,2025-01-01 18:21:00,104021.0,add_to_cart,desktop,organic,200133,208295114
30037713,2025-03-11 20:48:00,106229.0,product_view,desktop,direct,200079,870374709
30037714,2025-10-26 02:05:00,100676.0,product_view,android,context,200171,385147887
30037715,2026-06-12 08:53:00,100719.0,purchase,desktop,direct,200128,766140628
30037716,2025-10-26 18:51:00,106756.0,add_to_cart,ios,social,200162,793707820
30037717,2025-07-29 17:28:00,109133.0,product_view,desktop,context,200155,215531130
30037718,2025-10-14 23:53:00,106617.0,add_to_cart,desktop,organic,200017,270934797
30037719,2025-05-25 11:59:00,107113.0,session_start,ios,organic,200219,325132617
30037720,2026-01-09 16:14:00,100868.0,product_view,desktop,direct,200209,637878751
30037721,2025-11-03 22:39:00,106921.0,product_view,desktop,email,200109,223741137
30037722,2025-05-08 09:41:00,107914.0,purchase,android,organic,200211,251262861
30037723,2025-01-20 16:10:00,106200.0,session_start,android,email,200051,692872427
30037724,2025-07-17 23:55:00,107429.0,product_view,ios,social,200145,686388856
30037725,2025-02-02 15:24:00,103197.0,session_start,desktop,referral,200197,846315870
30037726,2026-01-01 18:56:00,104770.0,purchase,ios,organic,200240,143621855
30037727,2025-12-21 20:19:00,100284.0,session_start,android,referral,200029,909700008
30037728,2026-02-19 04:59:00,102572.0,product_view,android,organic,200136,760243953
30037729,2025-10-09 11:04:00,107107.0,product_view,android,organic,200043,550595885
30037730,2025-09-11 23:51:00,101636.0,session_start,ios,direct,200019,397771613
30037731,2025-10-15 10:30:00,104814.0,product_view,desktop,social,200243,894407337
30037732,2025-03-22 03:10:00,101583.0,product_view,android,social,200220,545443933
30037733,2025-06-12 05:22:00,101733.0,session_start,ios,organic,200242,151069016
30037734,2025-06-27 22:36:00,105044.0,add_to_cart,desktop,direct,200005,395349383
30037735,2025-03-15 22:59:00,100049.0,add_to_cart,android,organic,200139,602143850
30037736,2025-03-28 15:23:00,100465.0,purchase,ios,context,200182,429611455
30037737,2025-11-27 14:58:00,101908.0,product_view,desktop,social,200076,878186478
30037738,2026-06-29 01:02:00,102417.0,session_start,android,organic,200122,611292337
30037739,2025-12-19 08:14:00,108805.0,product_view,ios,referral,200196,208467811
30037740,2025-10-21 04:49:00,104399.0,product_view,desktop,direct,200129,544547935
30037741,2025-07-26 05:30:00,108796.0,product_view,ios,direct,200018,799958500
30037742,2025-02-09 11:46:00,109620.0,product_view,android,context,200042,426242697
30037743,2025-09-27 19:42:00,103111.0,product_view,desktop,referral,200158,837653055
30037744,2025-07-15 11:50:00,108407.0,checkout_start,android,direct,200067,967514413
30037745,2025-12-01 12:57:00,104183.0,product_view,android,social,200107,684897141
30037746,2025-06-24 04:25:00,109142.0,session_start,android,social,200101,420289823
30037747,2026-06-24 17:49:00,105030.0,checkout_start,desktop,social,200047,405509577
30037748,2025-12-16 13:14:00,108972.0,add_to_cart,ios,organic,200206,424545829
30037749,2025-05-21 16:06:00,109886.0,add_to_cart,desktop,direct,200038,189076791
30037750,2025-03-28 14:07:00,108983.0,product_view,desktop,organic,200201,706099933
30037751,2026-06-15 23:06:00,102739.0,product_view,ios,context,200181,524449560
30037752,2025-03-29 18:25:00,104817.0,add_to_cart,ios,organic,200220,935664845
30037753,2025-10-31 12:23:00,107519.0,product_view,desktop,context,200222,191627822
30037754,2026-03-10 03:51:00,100159.0,product_view,desktop,direct,200142,596325681
30037755,2025-12-20 20:10:00,109590.0,product_view,desktop,email,200245,620715636
30037756,2025-12-27 11:48:00,107736.0,add_to_cart,android,context,200068,867701997
30037757,2025-07-07 22:19:00,105335.0,session_start,android,context,200075,325665976
30037758,2025-09-16 12:49:00,100330.0,product_view,desktop,organic,200018,432883892
30037759,2026-01-11 05:59:00,102603.0,session_start,ios,referral,200246,176076967
30037760,2025-05-13 18:48:00,102152.0,product_view,desktop,organic,200139,112153568
30037761,2025-01-25 14:08:00,104534.0,product_view,desktop,organic,200132,770061454
30037762,2026-02-21 09:50:00,102874.0,session_start,android,direct,200005,191538300
30037763,2025-01-28 12:09:00,107889.0,product_view,desktop,social,200224,467612294
30037764,2025-07-12 20:09:00,106469.0,product_view,desktop,direct,200216,820593927
30037765,2025-02-06 00:05:00,100680.0,add_to_cart,desktop,social,200210,532602058
30037766,2026-04-06 23:20:00,103172.0,product_view,desktop,referral,200128,776028447
30037767,2026-03-27 05:59:00,100465.0,product_view,desktop,organic,200126,979741201
30037768,2026-01-10 13:46:00,105918.0,add_to_cart,ios,email,200095,415100443
30037769,2025-02-01 08:24:00,100977.0,add_to_cart,android,social,200095,386690472
30037770,2025-07-05 23:47:00,103279.0,product_view,desktop,organic,200001,401836201
30037771,2025-08-06 17:21:00,102865.0,purchase,desktop,organic,200139,428655705
30037772,2025-12-08 09:13:00,107880.0,product_view,ios,referral,200025,479354537
30037773,2025-06-28 18:41:00,102153.0,product_view,android,organic,200023,122358750
30037774,2025-12-29 03:29:00,106487.0,session_start,ios,organic,200081,428970118
30037775,2026-06-05 09:38:00,102773.0,product_view,android,referral,200130,799663293
30037776,2025-01-03 21:16:00,105716.0,product_view,desktop,organic,200210,351403444
30037777,2026-01-04 07:13:00,107712.0,product_view,desktop,organic,200217,423929492
30037778,2025-08-06 04:40:00,101167.0,session_start,android,organic,200142,499212670
30037779,2025-12-11 13:48:00,109373.0,session_start,android,email,200166,219678886
30037780,2025-09-10 13:26:00,106861.0,product_view,android,direct,200097,296219004
30037781,2026-03-16 19:38:00,100045.0,checkout_start,desktop,email,200139,541891683
30037782,2025-02-19 20:23:00,100385.0,add_to_cart,desktop,organic,200195,808632823
30037783,2026-02-16 07:57:00,100085.0,product_view,android,direct,200207,397686507
30037784,2026-04-28 07:19:00,100040.0,add_to_cart,desktop,direct,200025,204982112
30037785,2026-04-03 03:10:00,106406.0,product_view,ios,email,200071,137395110
30037786,2026-03-12 10:20:00,103420.0,product_view,android,email,200244,405035370
30037787,2025-07-27 12:12:00,103833.0,product_view ,ios,organic,200182,284352127
30037788,2026-01-02 09:19:00,102764.0,add_to_cart,android,direct,200210,659042550
30037789,2026-03-03 22:44:00,107943.0,product_view,android,social,200087,590163551
30037790,2025-12-06 09:30:00,106577.0,product_view,desktop,organic,200219,844464144
30037791,2025-12-11 02:33:00,105190.0,session_start,ios,organic,200003,235215549
30037792,2025-05-08 23:19:00,109839.0,add_to_cart,desktop,context,200204,261039813
